 ITEM CODE ,BARCODE,BRAND,Item,TYPE,NICHE,QTY,PRICE_AED ,ORDER
 01HE05036050001-371551-0085CFR ,3346130422846,HERMES,HERMES TWILLY D'HERMES TUTTI (W) SET EDP 85 ml + EDP 7.5 ml + MOISTURIZING BODY LOTION 80 ml FR,SET,,31,292,
 01HE05036050001-371573-0085CFR ,3346130433798,HERMES,HERMES TWILLY D'HERMES TUTTI (W) SET EDP 85 ml + MOISTURIZING BODY LOTION 80 ml FR,SET,,150,260,
 01HE05013080081-375335-0100CFR ,3346130423065,HERMES,HERMES UN JARDIN A CYTHERE (U) SET EDT 100 ml REFILLABLE + EDT 7.5 ml + BODY SHOWER GEL 40 ml FR,SET,,13,249,
 01HE05013080081-375334-0050CFR ,3346130433828,HERMES,HERMES UN JARDIN A CYTHERE (U) SET EDT 50 ml REFILLABLE + BODY SHOWER GEL 40 ml FR,SET,,24,168,
 01HE05013020081-375234-0100CFR ,3346130011811,HERMES,HERMES UN JARDIN SUR LE NIL (U) SET EDT 100 ml + EDT 15 ml + BODY SHOWER GEL 40 ml FR,SET,,59,249,
 01HE05013020081-375332-0100CFR ,3346130422860,HERMES,HERMES UN JARDIN SUR LE NIL (U) SET EDT 100 ml + EDT 7.5 ml + PRFM SOAP 50 g FR,SET,,16,254,
 01HE05013020081-375329-0100CFR ,3346130433811,HERMES,HERMES UN JARDIN SUR LE NIL (U) SET EDT 100 ml + MOISTURIZING BODY LOTION 80 ml FR,SET,,37,254,
 01HE05013020081-375344-0100CFR ,3346130422860,HERMES,HERMES UN JARDIN SUR LE NIL (U) SET EDT 100 ml REFILLABLE + EDT 7.5 ml + PRFM SOAP 50 g FR,SET,,240,276,
 01HE05013020081-375314-0050CFR ,3346131102761,HERMES,HERMES UN JARDIN SUR LE NIL (U) SET EDT 50ml + MOISTURIZING BODYLOTION 40ml + BODY SHOWERGEL 40ml FR,SET,,24,184,
 01HB15025000001-372451-0080CDE ,3614228834100,HUGO BOSS,HUGO BOSS ALIVE (W) SET EDP 80 ml + PRFM HAND & BODY LOTION 75 ml (TRAVEL EDITION) DE,SET,,56,197,
 01HB15006000002-374643-0100CES ,3616303428440,HUGO BOSS,HUGO BOSS BOTTLED (M) SET EDT 100 ml + DEO SPRAY 150 ml + SHOWER GEL 100 ml ES,SET,,240,184,
 01HB15006000002-375239-0100CES ,3616304099380,HUGO BOSS,HUGO BOSS BOTTLED (M) SET EDT 100 ml + SHOWER GEL 100 ml + DEO-STICK 75 ml ES,SET,,39,206,
 01HB15006000002-374102-0050CES ,3616304197802,HUGO BOSS,HUGO BOSS BOTTLED (M) SET EDT 50 ml + DEO SPRAY 150 ml ES,SET,,219,130,
 01HU40000000002-375267-0075CUS ,856515004176,HUMMER,HUMMER (M) SET EDT 75 ml + HUMMER CHROME EDT 75 ml US,SET,,53,60,
 01HU40002000002-374105-0125CUS ,856515004251,HUMMER,HUMMER H2 (M) SET EDT 125 ml + DEO STICK 75 g US,SET,,149,54,
 01IC36001000022-374080-0125CIT ,8057714450425,ICEBERG,ICEBERG TWICE FOR HIM (M) SET EDT 125 ml + BATH & SHOWER GEL 100 ml IT,SET,,240,39,
 01IC36001030022-374080-0125CIT ,8057714450388,ICEBERG,ICEBERG TWICE NERO FOR HIM (M) SET EDT 125 ml + BATH & SHOWER GEL 100 ml IT,SET,,31,39,
 01IC36001020021-374088-0125CIT ,8057714450395,ICEBERG,ICEBERG TWICE ROSA FOR HER (W) SET EDT 125 ml + BODY LOTION 100 ml IT,SET,,6,39,
 01IM10001000001-375307-0100CFR ,3423222092887,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY (W) SET EDT 100 ml + EDT 10 ml + MOISTURIZING BODY LOTION 50 ml FR,SET,,12,160,
 01IM10001000001-375311-0050CFR ,3423222092894,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY (W) SET EDT 50ml+MOISTURIZING B/L 50 ml+MOISTURIZING SHOWER CREAM 50ml FR,SET,,232,111,
 01IM10001000014-375306-0125CFR ,3423222092856,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY POUR HOMME (M) SET EDT 125 ml + EDT 15 ml + SHOWER GEL 50 ml FR,SET,,240,152,
 01IM10001000014-375198-0125CFR ,3423222047900,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY POUR HOMME (M) SET EDT 125 ml + SOOTHING A/S/B 50 ml + S/G 50 ml FR,SET,,214,141,
 01IM10001000014-375235-0125CFR ,3423222092900,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY POUR HOMME (M) SET EDT 125 ml + SOOTHING A/S/B 50 ml + S/G 50 ml FR,SET,,63,141,
 01IM10001000014-375310-0075CFR ,3423222092788,ISSEY MIYAKE,ISSEY MIYAKE L'EAU D'ISSEY POUR HOMME (M) SET EDT 75 ml + SHOWER GEL 50 ml FR,SET,,191,102,
 01JP10001000001-375207-0100CFR ,8435415061988,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER CLASSIQUE (W) SET EDT 100 ml + EDT 6 ml + PRFM BODY LOTION 75 ml FR,SET,,6,227,
 01JP10013000001-372215-0100CES ,8435415053785,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER LA BELLE (W) SET EDP 100 ml + EDP 10 ml TRAVELER'S EXCLUSIVE ES,SET,,26,249,
 01JP10002000002-375320-0125CFR ,8434515066112,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER LE MALE (M) SET EDT 125 ml + ALL OVER SHOWER GEL 75 ml FR,SET,,6,227,
 01JP10012000001-371139-0050CES ,8435415021524,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER SCANDAL (W) SET EDP 50 ml + PRFM BODY LOTION 75 ml ES,SET,,52,211,
 01JP10012000014-375278-0100CES ,8435415082631,JEAN PAUL GAULTIER,JEAN PAUL GAULTIER SCANDAL POUR HOMME (M) SET EDT 100 ml + EDT 10 ml + ALL OVER SHOWER GEL 75 ml ES,SET,,49,238,
 01JL55003010001-371220-0100CFR ,5050456999361,JENNIFER LOPEZ,JENNIFER LOPEZ LIVE LUXE (W) SET EDP 100 ml + BODY LOTION 75 ml + SHOWER GEL 75 ml FR,SET,,240,81,
 01JL55002000001-372475-0100CFR ,5050456007516,JENNIFER LOPEZ,JENNIFER LOPEZ STILL (W) SET EDP 100 ml + BODY LOTION 75 ml + SHOWER GEL 75 ml FR,SET,,229,108,
 01JS55005000001-372372-0100CUS ,608940570524,JESSICA SIMPSON,JESSICA SIMPSON FANCY (W) SET EDP 100 ml + EDP 10 ml + BODY LOTION 90 ml + BATH&SHOWER GEL 90 ml US,SET,,173,103,
 01JC10004000002-374751-0100CFR ,3386460138338,JIMMY CHOO,JIMMY CHOO MAN (M) SET EDT 100 ml + EDT 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,6,146,
 01JC10004000002-375057-0050CFR ,3386460138345,JIMMY CHOO,JIMMY CHOO MAN (M) SET EDT 50 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,31,106,
 01JC10004040002-375173-0100CFR ,3386460138413,JIMMY CHOO,JIMMY CHOO MAN AQUA (M) SET EDT 100 ml + EDT 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,6,146,
 01JC10004040002-374076-0050CFR ,3386460133210,JIMMY CHOO,JIMMY CHOO MAN AQUA (M) SET EDT 50 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,57,106,
 01JC10004030002-374712-0050CFR ,3386460113311,JIMMY CHOO,JIMMY CHOO MAN BLUE (M) SET EDT 50 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,6,98,
 01JC10004010002-374396-0100CFR ,3386460138482,JIMMY CHOO,JIMMY CHOO MAN INTENSE (M) SET EDT 100 ml + EDT 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,6,146,
 01JC10016000001-371306-0100CFR ,3386460142663,JIMMY CHOO,JIMMY CHOO ROSE PASSION (W) SET EDP 100 ml + EDP 7.5 ml + PRFM BODY LOTION 100 ml FR,SET,,240,168,
 01JM10073000081-376613-0100CUK ,690251134007,JO MALONE,JO MALONE OUD & BERGAMOT (U) SET COLOGNE INTENSE 100 ml + COLOGNE INTENSE 9 ml UK,SET,NICHE,176,432,
 01JR30000000002-371174-0100CIT ,8011889622032,JOHN RICHMOND,JOHN RICHMOND (M) SET EDP 100 ml + AFTERSHAVE BALM 50 ml + SHOWER GEL 50 ml IT,SET,,28,103,
 01JR30000000001-371211-0100CIT ,8011889621035,JOHN RICHMOND,JOHN RICHMOND (W) SET EDP 100 ml + BODY LOTION 50 ml + SHOWER GEL 50 ml IT,SET,,38,103,
 01JR30003000001-371211-0100CIT ,8011889623039,JOHN RICHMOND,JOHN RICHMOND BLACK METAL (W) SET EDP 100 ml + BODY LOTION 50 ml + SHOWER GEL 50 ml IT,SET,,47,93,
 01KE10010000001-372507-0100CFR ,3274872466944,KENZO,KENZO FLOWER BY KENZO (W) SET EDP 100ml REFILLABLE + EDP 10ml REFLLBLE TRVL SPRY + BODY MILK 75ml FR,SET,,240,189,
 01KE10010000001-372504-0050CFR ,3274872466913,KENZO,KENZO FLOWER BY KENZO (W) SET EDP 50 ml + BODY MILK 75 ml + POUCH FR,SET,,229,141,
 01KE10010120001-372283-0100CFR ,3274872448148,KENZO,KENZO FLOWER BY KENZO L'ABSOLUE (W) SET EDP 100 ml + BODY MILK 2x75 ml FR,SET,,12,173,
 01KE10010120001-372422-0050CFR ,3274872454606,KENZO,KENZO FLOWER BY KENZO L'ABSOLUE (W) SET EDP 50ml + BODY CREAM 75ml + EDP HAND AND NAIL CREAM 20ml FR,SET,,20,125,
 01KE10010080001-372284-0100CFR ,3274872448018,KENZO,KENZO FLOWER BY KENZO POPPY BOUQUET (W) SET EDP FLORALE 100 ml + BODY MILK 2x75 ml FR,SET,,77,173,
 01KE10036000001-372455-0075CFR ,3274872464117,KENZO,KENZO FLOWER IKEBANA BY KENZO (W) SET EDP 75 ml + EDP 10 ml REUSABLE TRAVEL SPRAY FR,SET,,42,162,
 01KE10036000001-372505-0075CFR ,3274872467552,KENZO,KENZO FLOWER IKEBANA BY KENZO (W) SET EDP 75 ml + EDP 10ml REUSABLE TRAVEL SPRAY + BODY MILK 75ml FR,SET,,240,173,
 01KE10003000002-375343-0110CFR ,3274872466975,KENZO,KENZO HOMME (M) SET EDT INTENSE 110 ml + EDT INTENSE 10ml REUSABLE TRAVEL SPRAY + SHOWER GEL 75ml FR,SET,,95,162,
 01KE10030000013-375290-0100CFR ,3274872407589,KENZO,KENZO L'EAU KENZO POUR FEMME (W) SET EDT 100 ml + MOISTURIZING BODY GEL 75 ml (TRAVEL EXCLUSIVE) FR,SET,,229,117,
 01KK55005000001-372373-0100CUS ,49398975200,KIM KARDASHIAN,KIM KARDASHIAN PURE HONEY (W) SET EDP 100 ml + BODY LOTION 100 ML + FRAGRANCED BEE (1) US,SET,,12,81,
 01KO35013000081-371096-0088CFR ,3760251878328,KORLOFF,KORLOFF ROYAL OUD (U) SET EDP 88 ml + EDP 30 ml FR,SET,,19,103,
 01LA10056000001-370205-0100CFR ,3614274179583,LANCOME,LANCOME IDOLE (W) SET LE PARFUM 100 ml + LE PARFUM 10 ml + SCENTED BODY CREAM 50 ml FR,SET,,12,314,
 01LL17000000001-372401-0100CFR ,3760269840805,LOLITA LEMPICKA,LOLITA LEMPICKA (W) SET EDP 100 ml + PRFM BODY LOTION 75 ml + PRFM SHOWER GEL 75 ml FR,SET,,68,152,
 01LL17000000001-371092-0030CFR ,3760269840096,LOLITA LEMPICKA,LOLITA LEMPICKA (W) SET EDP 30 ml + EDP 15 ml FR,SET,,147,74,
 01LL17035000001-372401-0100CFR ,3760269840829,LOLITA LEMPICKA,LOLITA LEMPICKA LE PARFUM (W) SET EDP 100 ml + PRFM BODY LOTION 75 ml + PRFM SHOWER GEL 75 ml FR,SET,,147,169,
 01LL17030010002-375118-0100CFR ,3760269849181,LOLITA LEMPICKA,LOLITA LEMPICKA LEMPICKA GREEN LOVER (M) SET EDT 100 ml + MOISTRZNG PRFM A/S/G 75ml+TEXTILE POUCH FR,SET,,34,103,
 01LL17026000001-371984-0050CFR ,3760269840133,LOLITA LEMPICKA,LOLITA LEMPICKA SWEET (W) SET EDP 50 ml + MOISTURIZING PERFUMED BODY LOTION 75 ml FR,SET,,6,103,
 01MK30041000001-372443-0100CIT ,850049716444,MICHAEL KORS,MICHAEL KORS GORGEOUS (W) SET EDP 100 ml + BODY LOTION 100 ml + ROUND PURSE IT,SET,,155,146,
 01MK30041000001-372442-0100CIT ,850049716451,MICHAEL KORS,MICHAEL KORS GORGEOUS (W) SET EDP 100 ml+ EDP 10 ml TRAVEL SPRAY + B/L 100 ml + SHOWER GEL 100 ml IT,SET,,66,146,
 01MI10000000001-375262-0050CIT ,8011003854813,MISSONI,MISSONI (W) SET EDT 50 ml + EDT 10 ml TRAVEL SPRAY + PRFM BODY LOTION 50ml + PRFM B/S GEL 50ml IT,SET,,12,87,
 01MB10010020002-371297-0100CFR ,3386460139199,MONT BLANC,MONT BLANC EXPLORER PLATINUM (M) SET EDP 100 ml + EDP 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,240,157,
 01MB10010020002-371599-0100CFR ,3386460139366,MONT BLANC,MONT BLANC EXPLORER PLATINUM (M) SET EDP 100 ml + EDP 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,12,152,
 01MB10010010002-371297-0100CFR ,3386460130615,MONT BLANC,MONT BLANC EXPLORER ULTRA BLUE (M) SET EDP 100 ml + EDP 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,178,125,
 01MB10010010002-371914-0100CFR ,3386460130608,MONT BLANC,MONT BLANC EXPLORER ULTRA BLUE (M) SET EDP 100 ml + EDP 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,22,125,
 01MB10007050002-371297-0100CFR ,3386460132237,MONT BLANC,MONT BLANC LEGEND RED (M) SET EDP 100 ml + EDP 7.5 ml + ALL OVER SHOWER GEL 100 ml FR,SET,,23,114,
 01MB10007050002-372300-0100CFR ,3386460135511,MONT BLANC,MONT BLANC LEGEND RED (M) SET EDP 100 ml + EDP 7.5 ml + DEO STICK 75 g FR,SET,,62,125,
 01MU10006000001-372419-0060CFR ,3614274102505,MUGLER,MUGLER ALIEN (W) SET EDP 60 ml REFILLABLE + EDP 10 ml REFILLABLE + PERFUMING BODY LOTION 50 ml FR,SET,,240,243,
 01NR15000000021-372486-0100CFR ,3423222092474,NARCISO RODRIGUEZ,NARCISO RODRIGUEZ FOR HER (W) SET EDP 100 ml + EDP 10 ml PURSE SPRAY + HER BODY LOTION 50 ml FR,SET,,240,249,
 01NR15019000021-372257-0100CFR ,3423222092498,NARCISO RODRIGUEZ,NARCISO RODRIGUEZ MUSC NOIR FOR HER (W) SET EDP 100 ml + EDP 10 ml PURSE SPRAY + HER B/L 50 ml FR,SET,,240,233,
 01NR15012060001-371802-0050CFR ,3423222092511,NARCISO RODRIGUEZ,NARCISO RODRIGUEZ NARCISO CRISTAL (W) SET EDP 50ml+SCNTD BODY LOTION 50ml+SCNTD SHOWER GEL 50ml FR,SET,,240,200,
 01NR15012010001-372464-0050CFR ,3423222092504,NARCISO RODRIGUEZ,NARCISO RODRIGUEZ NARCISO POUDREE (W) SET EDP 50ml+SCNTD BODY LOTION 50ml+SCNTD SHOWER GEL 50ml FR,SET,,240,189,
 01NR15016000021-372257-0100CFR ,3423222107901,NARCISO RODRIGUEZ,NARCISO RODRIGUEZ PURE MUSC FOR HER (W) SET EDP 100ml+EDP 10ml PURSE SPRAY+HER BODY LOTION 50ml FR,SET,,82,308,
 01NM55002000001-371190-0100CUS ,812256029496,NICKI MINAJ,NICKI MINAJ MINAJESTY (W) SET EDP 100 ml + BODY LOTION 100 ml + BATH&SHOWER GEL 100 ml US,SET,,106,100,
 01NM55001000001-371190-0100CUS ,812256029489,NICKI MINAJ,NICKI MINAJ PINK FRIDAY (W) SET EDP 100 ml + BODY LOTION 100 ml + BATH&SHOWER GEL 100 ml US,SET,,96,100,
 01NR10029010001-375145-0050CES ,3137370351320,NINA RICCI,NINA RICCI BELLA LES BELLES DE NINA (W) SET EDT 50 ml + CREAMY BODY LOTION 75 ml ES,SET,,19,119,
 01NR10014050001-375246-0050CFR ,3137370355014,NINA RICCI,NINA RICCI NINA LES BELLES DE NINA (W) SET EDT 50 ml + ICONIC PINK JUMBO LIPSTICK MATTE 2.5 g FR,SET,,240,119,
 01OR97001020081-372333-0080CAE ,6297001158296,ORIENTICA,ORIENTICA LUXURY COLLECTION OUD SAFFRON (U) SET EDP 80 ml + EDP 7.5 ml + ATOMIZER SPRAY + BAG AE,SET,NICHE,29,242,
 01OR97001040081-372333-0080CAE ,6297001158319,ORIENTICA,ORIENTICA LUXURY COLLECTION ROYAL BLEU (U) SET EDP 80 ml + EDP 7.5 ml + ATOMIZER SPRAY + BAG AE,SET,NICHE,37,242,
 01OR97001050001-372333-0080CAE ,6297001158326,ORIENTICA,ORIENTICA LUXURY COLLECTION VELVET GOLD (W) SET EDP 80 ml + EDP 7.5 ml + ATOMIZER SPRAY + BAG AE,SET,NICHE,12,242,
 01PR15016000001-371139-0050CFR ,3349668613977,PACO RABANNE,PACO RABANNE FAME (W) SET EDP 50 ml + PRFM BODY LOTION 75 ml FR,SET,,31,233,
 01PR15011000002-375319-0100CFR ,3349668608102,PACO RABANNE,PACO RABANNE INVICTUS (M) SET EDT 100 ml + ALL OVER SHAMPOO 100 ml FR,SET,,24,222,
 01PR15011080002-372458-0050CFR ,3349668613878,PACO RABANNE,PACO RABANNE INVICTUS PLATINUM (M) SET EDP 50 ml + ALL OVER SHAMPOO 100 ml FR,SET,,27,189,
 01PR15010000001-372404-0080CFR ,3349668613656,PACO RABANNE,PACO RABANNE LADY MILLION (W) SET EDP 80 ml + EDP 5 ml + SENSUAL BODY LOTION 100 ml FR,SET,,76,260,
 01PR15010000001-372024-0080CFR ,3349668608225,PACO RABANNE,PACO RABANNE LADY MILLION (W) SET EDP 80 ml + SENSUAL BODY LOTION 100 ml FR,SET,,30,233,
 01PR15012000001-372468-0080CFR ,3349668608324,PACO RABANNE,PACO RABANNE OLYMPEA (W) SET EDP 80 ml + SENSUAL BODY LOTION 100 ml FR,SET,,15,238,
 01PR15012060001-372407-0080CFR ,3349668613793,PACO RABANNE,PACO RABANNE OLYMPEA SOLAR (W) SET EDP INTENSE 80 ml + SENSUAL BODY LOTION 100 ml FR,SET,,27,238,
 01PR15015000002-374102-0100CFR ,3349668609635,PACO RABANNE,PACO RABANNE PHANTOM (M) SET EDT 100 ml + DEO SPRAY 150 ml FR,SET,,12,233,
 01PR15015000002-374665-0100CFR ,3349668608409,PACO RABANNE,PACO RABANNE PHANTOM (M) SET EDT 100 ml + DEO SPRAY 150 ml FR,SET,,6,233,
 01RL30020000002-371088-0050CFR ,3605972535177,RALPH LAUREN,RALPH LAUREN RALPH'S CLUB (M) SET EDP 50 ml + EDP 10 ml FR,SET,,6,135,
 01RL30020000002-371847-0050CFR ,3605972784438,RALPH LAUREN,RALPH LAUREN RALPH'S CLUB (M) SET EDP 50 ml + EDP 10 ml FR,SET,,6,135,
 01RE87011000001-374161-0100CFR ,3596930000526,REMINISCENCE,REMINISCENCE AMBRE (W) SET EDT 100 ml + PRFM BODY LOTION 75 ml FR,SET,,240,108,
 01RE87015000081-371139-0100CFR ,3596934479120,REMINISCENCE,REMINISCENCE PATCHOULI BLANC (U) SET EDP 100 ml + PRFM BODY LOTION 75 ml FR,SET,,12,113,
 01RO35010000004-374061-0075CIT ,8011889097151,ROCCOBAROCCO,ROCCOBAROCCO FASHION MAN (M) SET EDT 75 ml + AFTERSHAVE BALM 100 ml IT,SET,,33,64,
 01RO35008000001-371075-0100CIT ,8011889097311,ROCCOBAROCCO,ROCCOBAROCCO GOLD QUEEN (W) SET EDP 100 ml + BODY LOTION 200 ml IT,SET,,33,64,
 01RO35006000014-374061-0075CIT ,8011889097052,ROCCOBAROCCO,ROCCOBAROCCO JEANS POUR HOMME (M) SET EDT 75 ml + AFTERSHAVE BALM 100 ml IT,SET,,32,64,
 01RO35003000002-374184-0100CIT ,8011889097618,ROCCOBAROCCO,ROCCOBAROCCO LAST KING (M) SET EDT 100 ml + SHOWER GEL 200 ml IT,SET,,32,64,
 01RO35009000001-371075-0100CIT ,8011889097717,ROCCOBAROCCO,ROCCOBAROCCO ME DIVINA (W) SET EDP 100 ml + BODY LOTION 200 ml IT,SET,,33,64,
 01RO35005000001-371075-0100CIT ,8011889097335,ROCCOBAROCCO,ROCCOBAROCCO UNO (W) SET EDP 100 ml + BODY LOTION 200 ml IT,SET,,33,64,
 01RO15020000001-375248-0100CFR ,3386460131230,ROCHAS,ROCHAS GIRL (W) SET EDT 100 ml + EDT 4.5 ml + EXFOLIATING BODY WASH 100 ml FR,SET,,80,108,
 01RP36029000013-370155-0100CUK ,5060370911646,ROJA PARFUMS,ROJA PARFUMS ELIXIR POUR FEMME (W) SET ESSENCE DE PARFUM 100 ml + ESSENCE DE PARFUM 7.5 ml UK,SET,NICHE,42,670,
 01RB97003000013-372390-0090CAE ,6290171073109,RUE BROCA,RUE BROCA THEOREME POUR FEMME (W) SET EDP 90 ml + SHOWER GEL 100 ml + NATURAL BODY LOTION 100 ml AE,SET,,108,71,
 01RB97003000014-372391-0090CAE ,6290171073031,RUE BROCA,RUE BROCA THEOREME POUR HOMME (M) SET EDP 90 ml + SHOWER GEL 100 ml + AFTERSHAVE BALM 100 ml AE,SET,,77,81,
 01SJ56006000001-371530-0200CUK ,5060426158780,SARAH JESSICA PARKER,SARAH JESSICA PARKER (LOVELY + BORN LOVELY) (W) SET EDP 2 x 100 ml UK,SET,,169,87,
 01SJ56001000001-372469-0100CUK ,5060426158537,SARAH JESSICA PARKER,SARAH JESSICA PARKER LOVELY (W) SET EDP 100 ml + SOFT BODY LOTION 200 ml + SCENTED BATH BOMBS 70g UK,SET,,106,87,
 01SJ56001000001-372470-0100CUK ,5060426158742,SARAH JESSICA PARKER,SARAH JESSICA PARKER LOVELY (W) SET EDP 100ml+EDP 15ml+SOFT B/L 200ml+GENTLE BATH&SHOWERGEL 200ml UK,SET,,166,87,
 01SJ56001010001-372357-0100CUK ,5060426158490,SARAH JESSICA PARKER,SARAH JESSICA PARKER LOVELY SHEER (W) SET EDP 100 ml + EDP 15ml + SOFT BODY LOTION 200ml + POUCH UK,SET,,45,70,
 01SL36006000081-372493-0100CFR ,3700358222235,SERGE LUTENS,SERGE LUTENS AMBRE SULTAN (U) SET EDP 100 ml + EDP 2x10 ml TRAVEL SPRAYS FR,SET,NICHE,80,265,
 01SH95000020109-370080-0090CBH ,6084000008925,SHAIK,SHAIK (OPULENT NO 33 + GOLD EDITION + CHIC NO 30) L/E FOR WOMEN (W) SET PARFUM 2x30 ml + EDP 30ml BH,SET,NICHE,12,778,
 01SH95000030110-370080-0090CBH ,6084000008918,SHAIK,SHAIK (OPULENT NO 77 + GOLD EDITION + CHIC NO 70) L/E FOR MEN (M) SET PARFUM 2x30 ml + EDP 30 ml BH,SET,NICHE,6,843,
 01SI38002000001-372408-0100CFR ,3473311968180,SISLEY,SISLEY EAU DU SOIR (W) SET EDP 100 ml + MOISTURIZING PRFM BODY CREAM 150 ml FR,SET,NICHE,6,378,
 01SV55003000001-372374-0100CUS ,840797104860,SOFIA VERGARA,SOFIA VERGARA TEMPTING (W) SET EDP 100 ml + EDP ROLLER BALL 10 ml + SHIMMER BODY LOTION 100 ml US,SET,,97,70,
 01TI10000000001-371281-0075CES ,3616303445492,TIFFANY & CO.,TIFFANY & CO. (W) SET EDP 75 ml + EDP 5 ml + PRFM BODY LOTION 100 ml ES,SET,,112,303,
 01TI10009000001-371282-0075CFR ,3616303445324,TIFFANY & CO.,TIFFANY & CO. ROSE GOLD (W) SET EDP 75 ml + EDP 5 ml + PRFM BODY LOTION 75 ml FR,SET,,104,287,
 01TG43000000002-374205-0100CCN ,849017009237,TOP GUN,TOP GUN (M) SET EDT 100 ml + AFTERSHAVE BALM 100 ml + SHOWER GEL 100 ml CN,SET,,6,38,
 01TG43001000002-374205-0100CCN ,849017009244,TOP GUN,TOP GUN KEEP 'EM FLYING! (M) SET EDT 100 ml + AFTERSHAVE BALM 100 ml + SHOWER GEL 100 ml CN,SET,,6,38,
 01TO35015000081-376602-0100CES ,8436550508260,TOUS,TOUS BABY (U) SET EDC 100 ml + BODY MILK 250 ml + BEAR BACKPACK ES,SET,,45,130,
 01TU40001000002-372376-0100CUS ,850016678638,TUMI,TUMI ATLAS (M) SET EDP 100 ml + EDP 30 ml + BODY WASH 200 ml US,SET,NICHE,70,216,
 01TU40001000002-371096-0100CUS ,850016678294,TUMI,TUMI ATLAS (M) SET EDP 100 ml + EDP 30 ml US,SET,NICHE,19,211,
 01TU40001000002-371096-0200CUS ,850016678591,TUMI,TUMI ATLAS (M) SET EDP 200 ml + EDP 30 ml US,SET,NICHE,21,270,
 01TU40002000002-372376-0100CUS ,850016678621,TUMI,TUMI AWAKEN (M) SET EDP 100 ml + EDP 30 ml + BODY WASH 200 ml US,SET,NICHE,71,216,
 01TU40002000002-372377-0100CUS ,850016678232,TUMI,TUMI AWAKEN (M) SET EDP 100 ml + EDP 30 ml + EDP 15 ml US,SET,NICHE,69,200,
 01TU40002000002-371096-0100CUS ,850016678218,TUMI,TUMI AWAKEN (M) SET EDP 100 ml + EDP 30 ml US,SET,NICHE,22,211,
 01TU40002000002-371096-0200CUS ,850016678317,TUMI,TUMI AWAKEN (M) SET EDP 200 ml + EDP 30 ml US,SET,NICHE,23,270,
 01TU40003000002-372376-0100CUS ,850016678614,TUMI,TUMI CONTINUUM (M) SET EDP 100 ml + EDP 30 ml + BODY WASH 200 ml US,SET,NICHE,71,216,
 01TU40003000002-371096-0100CUS ,850016678300,TUMI,TUMI CONTINUUM (M) SET EDP 100 ml + EDP 30 ml US,SET,NICHE,16,211,
 01TU40003000002-371096-0200CUS ,850016678584,TUMI,TUMI CONTINUUM (M) SET EDP 200 ml + EDP 30 ml US,SET,NICHE,23,270,
 01TU40004000002-372376-0100CUS ,850016678607,TUMI,TUMI KINETIC (M) SET EDP 100 ml + EDP 30 ml + BODY WASH 200 ml US,SET,NICHE,71,216,
 01TU40004000002-371096-0100CUS ,850016678287,TUMI,TUMI KINETIC (M) SET EDP 100 ml + EDP 30 ml US,SET,NICHE,17,211,
 01TU40004000002-371096-0200CUS ,850016678348,TUMI,TUMI KINETIC (M) SET EDP 200 ml + EDP 30 ml US,SET,NICHE,20,270,
 01TU40007010002-371340-0030CUS ,850016678751,TUMI,TUMI PREMIUM DOPP KIT (ATLAS + CONTINUUM) (M) SET EDP 2x15 ml + POUCH US,SET,NICHE,12,135,
 01TU40005000002-372376-0100CUS ,850016678645,TUMI,TUMI UNWIND (M) SET EDP 100 ml + EDP 30 ml + BODY WASH 200 ml US,SET,NICHE,69,216,
 01TU40005000002-372377-0100CUS ,850016678249,TUMI,TUMI UNWIND (M) SET EDP 100 ml + EDP 30 ml + EDP 15 ml US,SET,NICHE,71,200,
 01TU40005000002-371096-0100CUS ,850016678225,TUMI,TUMI UNWIND (M) SET EDP 100 ml + EDP 30 ml US,SET,NICHE,16,211,
 01TU40005000002-371096-0200CUS ,850016678324,TUMI,TUMI UNWIND (M) SET EDP 200 ml + EDP 30 ml US,SET,NICHE,22,270,
 01VA10009000001-371092-0050CFR ,3614273919807,VALENTINO,VALENTINO VOCE VIVA (W) SET EDP 50 ml + EDP 15 ml FR,SET,,151,222,
